-73.41735435 41.37424638 -74.52964165 49.43442790
-73.14390712 41.39246042 -74.25655899 49.45261598
-72.87029179 41.41002185 -73.98329551 49.47015238
-72.59651450 41.42692986 -73.70985728 49.48703630
-72.32258140 41.44318367 -73.43625042 49.50326695
-72.04849869 41.45878254 -73.16248107 49.51884359
-71.77427259 41.47372575 -72.88855540 49.53376550
-71.49990935 41.48801260 -72.61447963 49.54803200
-71.22541524 41.50164244 -72.34025997 49.56164241
-70.95079656 41.51461464 -72.06590268 49.57459612
-70.67605962 41.52692859 -71.79141404 49.58689253
-70.40121077 41.53858373 -71.51680036 49.59853105
-70.12625637 41.54957950 -71.24206797 49.60951116
-69.85120281 41.55991541 -70.96722320 49.61983234
-69.57605648 41.56959097 -70.69227243 49.62949411
-69.30082381 41.57860572 -70.41722206 49.63849602
-69.02551123 41.58695926 -70.14207848 49.64683765
-68.75012518 41.59465118 -69.86684812 49.65451861
-68.47467214 41.60168114 -69.59153743 49.66153855
-68.19915858 41.60804879 -69.31615284 49.66789713
-67.92359098 41.61375385 -69.04070085 49.67359406
-67.64797585 41.61879605 -68.76518791 49.67862907
-67.37231970 41.62317515 -68.48962054 49.68300193
-67.09662903 41.62689095 -68.21400522 49.68671243
-66.82091038 41.62994326 -67.93834847 49.68976040
-66.54517026 41.63233196 -67.66265680 49.69214569
-66.26941521 41.63405692 -67.38693675 49.69386820
-65.99365177 41.63511808 -67.11119483 49.69492784
-65.71788647 41.63551536 -66.83543759 49.69532456
-65.44212585 41.63524877 -66.55967156 49.69505835
-65.16637644 41.63431831 -66.28390328 49.69412921
-64.89064478 41.63272402 -66.00813928 49.69253719
-64.61493740 41.63046598 -65.73238610 49.69028237
-64.33926083 41.62754429 -65.45665027 49.68736485
-64.06362159 41.62395910 -65.18093833 49.68378477
-63.78802620 41.61971057 -64.90525680 49.67954229
-63.51248115 41.61479889 -64.62961220 49.67463761
-63.23699296 41.60922431 -64.35401104 49.66907097
-62.96156810 41.60298707 -64.07845983 49.66284262
-62.68621305 41.59608748 -63.80296507 49.65595286
-62.41093427 41.58852584 -63.52753323 49.64840200
-62.13573822 41.58030253 -63.25217079 49.64019040
-61.86063132 41.57141791 -62.97688421 49.63131845
-61.58562000 41.56187240 -62.70167993 49.62178655
-61.31071065 41.55166646 -62.42656439 49.61159514
-61.03590965 41.54080055 -62.15154399 49.60074472
-60.76122336 41.52927518 -61.87662513 49.58923577
-60.48665814 41.51709088 -61.60181418 49.57706883
-60.21222028 41.50424822 -61.32711750 49.56424448
-59.93791609 41.49074780 -61.05254143 49.55076329
