 -66.5916666667  49.2506753453
 -66.5833333333  49.2500131319
 -66.5831657598  49.2500000000
 -66.5750000000  49.2493308390
 -66.5666666667  49.2486391962
 -66.5583333333  49.2479596366
 -66.5500000000  49.2472707550
 -66.5416666667  49.2465862761
 -66.5333333333  49.2458983665
 -66.5250000000  49.2452141640
 -66.5166666667  49.2445302159
 -66.5083333333  49.2438399747
 -66.5000000000  49.2431509073
 -66.4916666667  49.2424571843
 -66.4833333333  49.2417747311
 -66.4820446736  49.2416666667
 -66.4750000000  49.2410493463
 -66.4666666667  49.2403238719
 -66.4583333333  49.2395937040
 -66.4500000000  49.2388709595
 -66.4416666667  49.2381410445
 -66.4333333333  49.2374072065
 -66.4250000000  49.2366749684
 -66.4166666667  49.2359404340
 -66.4083333333  49.2352085734
 -66.4000000000  49.2344655710
 -66.3916666667  49.2337323110
 -66.3871949916  49.2333333333
 -66.3833333333  49.2329731842
 -66.3750000000  49.2322060848
 -66.3666666667  49.2314261248
 -66.3583333333  49.2306526820
 -66.3500000000  49.2298723434
 -66.3416666667  49.2290944979
 -66.3333333333  49.2283145073
 -66.3250000000  49.2275304787
 -66.3166666667  49.2267448100
 -66.3083333333  49.2259534717
 -66.3000000000  49.2251742848
 -66.2981662924  49.2250000000
 -66.2916666667  49.2243548835
 -66.2833333333  49.2235316520
 -66.2750000000  49.2227034291
 -66.2666666667  49.2218823324
 -66.2583333333  49.2210564598
 -66.2500000000  49.2202239876
 -66.2416666667  49.2193925853
 -66.2333333333  49.2185568701
 -66.2250000000  49.2177273057
 -66.2166666667  49.2168808234
 -66.2145420671  49.2166666667
 -66.2083333333  49.2160127312
 -66.2000000000  49.2151287089
 -66.1916666667  49.2142553190
 -66.1833333333  49.2133743445
 -66.1750000000  49.2124952359
 -66.1666666667  49.2116134753
 -66.1583333333  49.2107309533
 -66.1500000000  49.2098522533
 -66.1416666667  49.2089615848
 -66.1357744743  49.2083333333
 -66.1333333333  49.2080615923
 -66.1250000000  49.2071240847
 -66.1166666667  49.2061947520
 -66.1083333333  49.2052546451
 -66.1000000000  49.2043213353
 -66.0916666667  49.2033871102
 -66.0833333333  49.2024549897
 -66.0750000000  49.2015282083
 -66.0666666667  49.2005886681
 -66.0614080355  49.2000000000
 -66.0583333333  49.1996408090
 -66.0500000000  49.1986533990
 -66.0416666667  49.1976724699
 -66.0333333333  49.1966809660
 -66.0250000000  49.1956901940
 -66.0166666667  49.1946941058
 -66.0083333333  49.1936953663
 -66.0000000000  49.1927069240
 -65.9916666667  49.1917111585
 -65.9912923177  49.1916666667
 -65.9833333333  49.1906806131
 -65.9750000000  49.1896416987
 -65.9666666667  49.1886090601
 -65.9583333333  49.1875701899
 -65.9500000000  49.1865233737
 -65.9416666667  49.1854782845
 -65.9333333333  49.1844273116
 -65.9250000000  49.1833850316
 -65.9245942201  49.1833333333
 -65.9166666667  49.1822793067
 -65.9083333333  49.1811802035
 -65.9000000000  49.1800759380
 -65.8916666667  49.1789794239
 -65.8833333333  49.1778828820
 -65.8750000000  49.1767802658
 -65.8666666667  49.1756786634
 -65.8615719855  49.1750000000
 -65.8583333333  49.1745502705
 -65.8500000000  49.1734020596
 -65.8416666667  49.1722405111
 -65.8333333333  49.1710758294
 -65.8250000000  49.1699112194
 -65.8166666667  49.1687447789
 -65.8083333333  49.1675833028
 -65.8018255000  49.1666666667
 -65.8000000000  49.1663985878
 -65.7916666667  49.1651848053
 -65.7833333333  49.1639642159
 -65.7750000000  49.1627489676
 -65.7666666667  49.1615317831
 -65.7583333333  49.1603110686
 -65.7500000000  49.1590896762
 -65.7448767111  49.1583333333
 -65.7416666667  49.1578398868
 -65.7333333333  49.1565675418
 -65.7250000000  49.1552853634
 -65.7166666667  49.1540010025
 -65.7083333333  49.1527193345
 -65.7000000000  49.1514386940
 -65.6916666667  49.1501706464
 -65.6905577480  49.1500000000
 -65.6833333333  49.1488419364
 -65.6750000000  49.1475163052
 -65.6666666667  49.1461856499
 -65.6583333333  49.1448583034
 -65.6500000000  49.1435311423
 -65.6416666667  49.1421933809
 -65.6383851806  49.1416666667
 -65.6333333333  49.1408229336
 -65.6250000000  49.1394247125
 -65.6166666667  49.1380339652
 -65.6083333333  49.1366419531
 -65.6000000000  49.1352496388
 -65.5916666667  49.1338731313
 -65.5884039834  49.1333333333
 -65.5833333333  49.1324609796
 -65.5750000000  49.1310408761
 -65.5666666667  49.1296167249
 -65.5583333333  49.1281952220
 -65.5500000000  49.1267719552
 -65.5416666667  49.1253432499
 -65.5396535507  49.1250000000
 -65.5333333333  49.1238815839
 -65.5250000000  49.1223969142
 -65.5166666667  49.1209109272
 -65.5083333333  49.1194305586
 -65.5000000000  49.1179610645
 -65.4925340027  49.1166666667
 -65.4916666667  49.1165106108
 -65.4833333333  49.1150085703
 -65.4750000000  49.1135225152
 -65.4666666667  49.1120355599
 -65.4583333333  49.1105500621
 -65.4500000000  49.1090690870
 -65.4458941028  49.1083333333
 -65.4416666667  49.1075487196
 -65.4333333333  49.1060020790
 -65.4250000000  49.1044534658
 -65.4166666667  49.1029076775
 -65.4083333333  49.1013672142
 -65.4008819610  49.1000000000
 -65.4000000000  49.0998329749
 -65.3916666667  49.0982945199
 -65.3833333333  49.0967664286
 -65.3750000000  49.0952494475
 -65.3666666667  49.0937359064
 -65.3583333333  49.0922174561
 -65.3553105660  49.0916666667
 -65.3500000000  49.0906669373
 -65.3416666667  49.0890938550
 -65.3333333333  49.0875271549
 -65.3250000000  49.0859628789
 -65.3166666667  49.0843964516
 -65.3109450862  49.0833333333
 -65.3083333333  49.0828322897
 -65.3000000000  49.0812462578
 -65.2916666667  49.0796906620
 -65.2833333333  49.0781476493
 -65.2750000000  49.0766106510
 -65.2666666667  49.0750802130
 -65.2662299854  49.0750000000
 -65.2583333333  49.0735035802
 -65.2500000000  49.0719353770
 -65.2416666667  49.0703646402
 -65.2333333333  49.0687922130
 -65.2250000000  49.0672303257
 -65.2219837757  49.0666666667
 -65.2166666667  49.0656419133
 -65.2083333333  49.0640543357
 -65.2000000000  49.0624791133
 -65.1916666667  49.0609224434
 -65.1833333333  49.0593794084
 -65.1776531999  49.0583333333
 -65.1750000000  49.0578301996
 -65.1666666667  49.0562664251
 -65.1583333333  49.0547027558
 -65.1500000000  49.0531389701
 -65.1416666667  49.0515808086
 -65.1333333333  49.0500220295
 -65.1332145346  49.0500000000
 -65.1250000000  49.0484313369
 -65.1166666667  49.0468398308
 -65.1083333333  49.0452621321
 -65.1000000000  49.0436995265
 -65.0916666667  49.0421527955
 -65.0890061741  49.0416666667
 -65.0833333333  49.0406018292
 -65.0750000000  49.0390416419
 -65.0666666667  49.0374897142
 -65.0583333333  49.0359436360
 -65.0500000000  49.0343979139
 -65.0442388291  49.0333333333
 -65.0416666667  49.0328457192
 -65.0333333333  49.0312579269
 -65.0250000000  49.0296763698
 -65.0166666667  49.0280964129
 -65.0083333333  49.0265254860
 -65.0001128003  49.0250000000
 -65.0000000000  49.0249785582
 -64.9916666667  49.0234123374
 -64.9833333333  49.0218666246
 -64.9750000000  49.0203332278
 -64.9666666667  49.0188058684
 -64.9583333333  49.0172824449
 -64.9549888698  49.0166666667
 -64.9500000000  49.0157278279
 -64.9416666667  49.0141596605
 -64.9333333333  49.0125835334
 -64.9250000000  49.0110047440
 -64.9166666667  49.0094271492
 -64.9108952279  49.0083333333
 -64.9083333333  49.0078380778
 -64.9000000000  49.0062547818
 -64.8916666667  49.0047142719
 -64.8833333333  49.0032006269
 -64.8750000000  49.0016944607
 -64.8666666667  49.0001814401
 -64.8656665898  49.0000000000
 -64.8583333333  48.9986463169
 -64.8500000000  48.9970963796
 -64.8416666667  48.9955400919
 -64.8333333333  48.9939764318
 -64.8250000000  48.9924060349
 -64.8210785429  48.9916666667
 -64.8166666667  48.9908224637
 -64.8083333333  48.9892364432
 -64.8000000000  48.9876801496
 -64.7916666667  48.9861597995
 -64.7833333333  48.9846508492
 -64.7760161122  48.9833333333
 -64.7750000000  48.9831472750
 -64.7666666667  48.9816183900
 -64.7583333333  48.9800878763
 -64.7500000000  48.9785470506
 -64.7416666667  48.9769980442
 -64.7333333333  48.9754424713
 -64.7309649544  48.9750000000
 -64.7250000000  48.9738697867
 -64.7166666667  48.9722998008
 -64.7083333333  48.9707349591
 -64.7000000000  48.9691856131
 -64.6916666667  48.9676568524
 -64.6862289732  48.9666666667
 -64.6833333333  48.9661313529
 -64.6750000000  48.9646025285
 -64.6666666667  48.9630710582
 -64.6583333333  48.9615390899
 -64.6500000000  48.9600015583
 -64.6416666667  48.9584586496
 -64.6409887650  48.9583333333
 -64.6333333333  48.9569005723
 -64.6250000000  48.9553373054
 -64.6166666667  48.9537761718
 -64.6083333333  48.9522242586
 -64.6000000000  48.9506853672
 -64.5962449903  48.9500000000
 -64.5916666667  48.9491535390
 -64.5833333333  48.9476207177
 -64.5750000000  48.9460966274
 -64.5666666667  48.9445727969
 -64.5583333333  48.9430481912
 -64.5507841572  48.9416666667
 -64.5500000000  48.9415216749
 -64.5416666667  48.9399739201
 -64.5333333333  48.9384218181
 -64.5250000000  48.9368679139
 -64.5166666667  48.9353173032
 -64.5083333333  48.9337741675
 -64.5059369951  48.9333333333
 -64.5000000000  48.9322305575
 -64.4916666667  48.9307012488
 -64.4833333333  48.9291823397
 -64.4750000000  48.9276722766
 -64.4666666667  48.9261666582
 -64.4602252752  48.9250000000
 -64.4583333333  48.9246547123
 -64.4500000000  48.9231306752
 -64.4416666667  48.9216023197
 -64.4333333333  48.9200693950
 -64.4250000000  48.9185329596
 -64.4166666667  48.9169918284
 -64.4148981482  48.9166666667
 -64.4083333333  48.9154507726
 -64.4000000000  48.9139213920
 -64.3916666667  48.9124187055
 -64.3833333333  48.9109340320
 -64.3750000000  48.9094542338
 -64.3686869423  48.9083333333
 -64.3666666667  48.9079730267
 -64.3583333333  48.9064826359
 -64.3500000000  48.9049875940
 -64.3416666667  48.9034831509
 -64.3333333333  48.9019692779
 -64.3250000000  48.9004503092
 -64.3225345731  48.9000000000
 -64.3166666667  48.8989251400
 -64.3083333333  48.8974034831
 -64.3000000000  48.8958982567
 -64.2916666667  48.8944315910
 -64.2833333333  48.8929771186
 -64.2758159563  48.8916666667
 -64.2750000000  48.8915239756
 -64.2666666667  48.8900681426
 -64.2583333333  48.8886045853
 -64.2500000000  48.8871329191
 -64.2416666667  48.8856553599
 -64.2333333333  48.8841726108
 -64.2286184212  48.8833333333
 -64.2250000000  48.8826872418
 -64.2166666667  48.8811987037
 -64.2083333333  48.8797183176
 -64.2000000000  48.8782521086
 -64.1916666667  48.8768040592
 -64.1833333333  48.8753676668
 -64.1811953808  48.8750000000
 -64.1750000000  48.8739301498
 -64.1666666667  48.8724916781
 -64.1583333333  48.8710511381
 -64.1500000000  48.8696080556
 -64.1416666667  48.8681600196
 -64.1333333333  48.8667082542
 -64.1330944219  48.8666666667
 -64.1250000000  48.8652535225
 -64.1166666667  48.8638023530
 -64.1083333333  48.8623568858
 -64.1000000000  48.8609225199
 -64.0916666667  48.8594986975
 -64.0848075479  48.8583333333
 -64.0833333333  48.8580819299
 -64.0750000000  48.8566680402
 -64.0666666667  48.8552583079
 -64.0583333333  48.8538485199
 -64.0500000000  48.8524374885
 -64.0416666667  48.8510258464
 -64.0356082842  48.8500000000
 -64.0333333333  48.8496135091
 -64.0250000000  48.8482012724
 -64.0166666667  48.8467914537
 -64.0083333333  48.8453882371
 -64.0000000000  48.8439935215
 -63.9916666667  48.8426095281
 -63.9859505296  48.8416666667
 -63.9833333333  48.8412334695
 -63.9750000000  48.8398608779
 -63.9666666667  48.8384915292
 -63.9583333333  48.8371245739
 -63.9500000000  48.8357590248
 -63.9416666667  48.8343928980
 -63.9351966515  48.8333333333
 -63.9333333333  48.8330272898
 -63.9250000000  48.8316610088
 -63.9166666667  48.8302989950
 -63.9083333333  48.8289436847
 -63.9000000000  48.8275979807
 -63.8916666667  48.8262637759
 -63.8837152407  48.8250000000
 -63.8833333333  48.8249391243
 -63.8750000000  48.8236191263
 -63.8666666667  48.8223031223
 -63.8583333333  48.8209892283
 -63.8500000000  48.8196753681
 -63.8416666667  48.8183622555
 -63.8333333333  48.8170498801
 -63.8308943833  48.8166666667
 -63.8250000000  48.8157376940
 -63.8166666667  48.8144279326
 -63.8083333333  48.8131239980
 -63.8000000000  48.8118308278
 -63.7916666667  48.8105547160
 -63.7833333333  48.8092915333
 -63.7769780010  48.8083333333
 -63.7750000000  48.8080343773
 -63.7666666667  48.8067788358
 -63.7583333333  48.8055246731
 -63.7500000000  48.8042711874
 -63.7416666667  48.8030174943
 -63.7333333333  48.8017635933
 -63.7250000000  48.8005105246
 -63.7215959676  48.8000000000
 -63.7166666667  48.7992590626
 -63.7083333333  48.7980120018
 -63.7000000000  48.7967754826
 -63.6916666667  48.7955611912
 -63.6833333333  48.7943554459
 -63.6750000000  48.7931532551
 -63.6666666667  48.7919521195
 -63.6646827042  48.7916666667
 -63.6583333333  48.7907504390
 -63.6500000000  48.7895464813
 -63.6416666667  48.7883414422
 -63.6333333333  48.7871362532
 -63.6250000000  48.7859316620
 -63.6166666667  48.7847290120
 -63.6083333333  48.7835312783
 -63.6069426751  48.7833333333
 -63.6000000000  48.7823417634
 -63.5916666667  48.7811631416
 -63.5833333333  48.7799906611
 -63.5750000000  48.7788202499
 -63.5666666667  48.7776508431
 -63.5583333333  48.7764788819
 -63.5500000000  48.7753040541
 -63.5478450152  48.7750000000
 -63.5416666667  48.7741249437
 -63.5333333333  48.7729430477
 -63.5250000000  48.7717602044
 -63.5166666667  48.7705771138
 -63.5083333333  48.7693958022
 -63.5000000000  48.7682178259
 -63.4916666667  48.7670443682
 -63.4889740740  48.7666666667
 -63.4833333333  48.7658716987
 -63.4750000000  48.7646972358
 -63.4666666667  48.7635227938
 -63.4583333333  48.7623455428
 -63.4500000000  48.7611656874
 -63.4416666667  48.7599828037
 -63.4333333333  48.7587973533
 -63.4300756902  48.7583333333
 -63.4250000000  48.7576069872
 -63.4166666667  48.7564139803
 -63.4083333333  48.7552199264
 -63.4000000000  48.7540254012
 -63.3916666667  48.7528305826
 -63.3833333333  48.7516338397
 -63.3750000000  48.7504327678
 -63.3720052083  48.7500000000
 -63.3666666667  48.7492244919
 -63.3583333333  48.7480090126
 -63.3500000000  48.7467874820
 -63.3416666667  48.7455592178
 -63.3333333333  48.7443240032
 -63.3250000000  48.7430830384
 -63.3166666667  48.7418368017
 -63.3155314644  48.7416666667
 -63.3083333333  48.7405819580
 -63.3000000000  48.7393230374
 -63.2916666667  48.7380599737
 -63.2833333333  48.7367916279
 -63.2750000000  48.7355181438
 -63.2666666667  48.7342385144
 -63.2608002017  48.7333333333
 -63.2583333333  48.7329504808
 -63.2500000000  48.7316521058
 -63.2416666667  48.7303471615
 -63.2333333333  48.7290348155
 -63.2250000000  48.7277154317
 -63.2166666667  48.7263896414
 -63.2083333333  48.7250565547
 -63.2079809725  48.7250000000
 -63.2000000000  48.7237109880
 -63.1916666667  48.7223583077
 -63.1833333333  48.7209970290
 -63.1750000000  48.7196268690
 -63.1666666667  48.7182459099
 -63.1583333333  48.7168562957
 -63.1572039699  48.7166666667
 -63.1500000000  48.7154489184
 -63.1416666667  48.7140301153
 -63.1333333333  48.7126007338
 -63.1250000000  48.7111607455
 -63.1166666667  48.7097106668
 -63.1088118022  48.7083333333
 -63.1083333333  48.7082488323
 -63.1000000000  48.7067707231
 -63.0916666667  48.7052821547
 -63.0833333333  48.7037844469
 -63.0750000000  48.7022751980
 -63.0666666667  48.7007540246
 -63.0625628141  48.7000000000
 -63.0583333333  48.6992169981
 -63.0500000000  48.6976619606
 -63.0416666667  48.6960956380
 -63.0333333333  48.6945167241
 -63.0250000000  48.6929246755
 -63.0184648469  48.6916666667
 -63.0166666667  48.6913177311
 -63.0083333333  48.6896889985
 -63.0000000000  48.6880475913
 -62.9916666667  48.6863932813
 -62.9833333333  48.6847253643
 -62.9764345994  48.6833333333
 -62.9750000000  48.6830413659
 -62.9666666667  48.6813318347
 -62.9583333333  48.6796076263
 -62.9500000000  48.6778682771
 -62.9416666667  48.6761127139
 -62.9364274934  48.6750000000
 -62.9333333333  48.6743368665
 -62.9250000000  48.6725364213
 -62.9166666667  48.6707201985
 -62.9083333333  48.6688881819
 -62.9000000000  48.6670388968
 -62.8983344511  48.6666666667
 -62.8916666667  48.6651619494
 -62.8833333333  48.6632633999
 -62.8750000000  48.6613482974
 -62.8666666667  48.6594153134
 -62.8620448406  48.6583333333
 -62.8583333333  48.6574553331
 -62.8500000000  48.6554679304
 -62.8416666667  48.6534620898
 -62.8333333333  48.6514373558
 -62.8274657463  48.6500000000
 -62.8250000000  48.6493892645
 -62.8166666667  48.6473064368
 -62.8083333333  48.6452044760
 -62.8000000000  48.6430833269
 -62.7944923371  48.6416666667
 -62.7916666667  48.6409311603
 -62.7833333333  48.6387437617
 -62.7750000000  48.6365345207
 -62.7666666667  48.6343046793
 -62.7630663549  48.6333333333
 -62.7583333333  48.6320401723
 -62.7500000000  48.6297421252
 -62.7416666667  48.6274243392
 -62.7333333333  48.6250885675
 -62.7330201563  48.6250000000
 -62.7250000000  48.6227017542
 -62.7166666667  48.6202940223
 -62.7083333333  48.6178649502
 -62.7042606860  48.6166666667
 -62.7000000000  48.6153953527
 -62.6916666667  48.6128847629
 -62.6833333333  48.6103495948
 -62.6767674069  48.6083333333
 -62.6750000000  48.6077823634
 -62.6666666667  48.6051649849
 -62.6583333333  48.6025263260
 -62.6504199306  48.6000000000
 -62.6500000000  48.5998638277
 -62.6416666667  48.5971436436
 -62.6333333333  48.5944023641
 -62.6250829503  48.5916666667
 -62.6250000000  48.5916387071
 -62.6166666667  48.5888088271
 -62.6083333333  48.5859556357
 -62.6007462685  48.5833333333
 -62.6000000000  48.5830709582
 -62.5916666667  48.5801179439
 -62.5833333333  48.5771395708
 -62.5773945197  48.5750000000
 -62.5750000000  48.5741219883
 -62.5666666667  48.5710448335
 -62.5583333333  48.5679481488
 -62.5549114905  48.5666666667
 -62.5500000000  48.5647930423
 -62.5416666667  48.5615946288
 -62.5333333333  48.5583769752
 -62.5332211390  48.5583333333
 -62.5250000000  48.5550742308
 -62.5166666667  48.5517491415
 -62.5123120372  48.5500000000
 -62.5083333333  48.5483700752
 -62.5000000000  48.5449316094
 -62.4921420520  48.5416666667
 -62.4916666667  48.5414651051
 -62.4833333333  48.5379102146
 -62.4750000000  48.5343329516
 -62.4726881484  48.5333333333
 -62.4666666667  48.5306733613
 -62.4583333333  48.5269745388
 -62.4539073303  48.5250000000
 -62.4500000000  48.5232177839
 -62.4416666667  48.5193961089
 -62.4357430587  48.5166666667
 -62.4333333333  48.5155303414
 -62.4250000000  48.5115837740
 -62.4181639930  48.5083333333
 -62.4166666667  48.5076043944
 -62.4083333333  48.5035215780
 -62.4011771535  48.5000000000
 -62.4000000000  48.4994053970
 -62.3916666667  48.4951617484
 -62.3848330210  48.4916666667
 -62.3833333333  48.4908802971
 -62.3750000000  48.4864879591
 -62.3690395306  48.4833333333
 -62.3666666667  48.4820441832
 -62.3583333333  48.4775011179
 -62.3537614087  48.4750000000
 -62.3500000000  48.4728870139
 -62.3416666667  48.4681864149
 -62.3389843067  48.4666666667
 -62.3333333333  48.4633764704
 -62.3250000000  48.4585096173
 -62.3246995192  48.4583333333
 -62.3166666667  48.4534879975
 -62.3109048570  48.4500000000
 -62.3083333333  48.4483979940
 -62.3000000000  48.4431828517
 -62.2975873299  48.4416666667
 -62.2916666667  48.4378357381
 -62.2847356007  48.4333333333
 -62.2833333333  48.4323943660
 -62.2750000000  48.4267942478
 -62.2723392497  48.4250000000
 -62.2666666667  48.4210554277
 -62.2603724957  48.4166666667
 -62.2583333333  48.4151975895
 -62.2500000000  48.4091757424
 -62.2488375080  48.4083333333
 -62.2416666667  48.4029645125
 -62.2377192982  48.4000000000
 -62.2333333333  48.3965940734
 -62.2270026828  48.3916666667
 -62.2250000000  48.3900530164
 -62.2166841835  48.3833333333
 -62.2166666667  48.3833186666
 -62.2083333333  48.3763205538
 -62.2067661927  48.3750000000
 -62.2000000000  48.3690907836
 -62.1972316757  48.3666666667
 -62.1916666667  48.3616154683
 -62.1880622566  48.3583333333
 -62.1833333333  48.3538638522
 -62.1792544189  48.3500000000
 -62.1750000000  48.3458140612
 -62.1707966124  48.3416666667
 -62.1666666667  48.3374294601
 -62.1626824476  48.3333333333
 -62.1583333333  48.3286812785
 -62.1549001306  48.3250000000
 -62.1500000000  48.3195266890
 -62.1474452101  48.3166666667
 -62.1416666667  48.3099235674
 -62.1403071969  48.3083333333
 -62.1334839170  48.3000000000
 -62.1333333333  48.2998077229
 -62.1269706264  48.2916666667
 -62.1250000000  48.2890291944
 -62.1207552999  48.2833333333
 -62.1166666667  48.2775881536
 -62.1148292021  48.2750000000
 -62.1091869618  48.2666666667
 -62.1083333333  48.2653415104
 -62.1038314179  48.2583333333
 -62.1000000000  48.2520782889
 -62.0987300413  48.2500000000
 -62.0938905363  48.2416666667
 -62.0916666667  48.2376371165
 -62.0892967209  48.2333333333
 -62.0849467854  48.2250000000
 -62.0833333333  48.2217361371
 -62.0808324071  48.2166666667
 -62.0769474889  48.2083333333
 -62.0750000000  48.2039118516
 -62.0732808155  48.2000000000
 -62.0698355059  48.1916666667
 -62.0666666667  48.1835325048
 -62.0665892337  48.1833333333
 -62.0635531135  48.1750000000
 -62.0607042650  48.1666666667
 -62.0583333333  48.1592543860
 -62.0580394352  48.1583333333
 -62.0555565948  48.1500000000
 -62.0532471806  48.1416666667
 -62.0510989701  48.1333333333
 -62.0500000000  48.1287401574
 -62.0491071428  48.1250000000
 -62.0472688680  48.1166666667
 -62.0455707977  48.1083333333
 -62.0440080419  48.1000000000
 -62.0425742577  48.0916666667
 -62.0416666667  48.0859236948
