 3 0.030
 4 0.025
 5 0.020
 6 0.020
 7 0.015
 8 0.015
 9 0.015
10 0.015
12 0.015
14 0.015
16 0.015
18 0.020
20 0.020
22 0.025
25 0.025
27 0.030
30 0.030
34 0.035
40 0.035
45 0.040
50 0.040
59 0.040
67 0.040
77 0.040
